nama_penulis,rating,teks_ulasan,waktu
Susan Susanti,5,Harga semua kebutuhan pokok murah dan lengkap.udah gt skr pas ada promosi undiannya.mudah2an bisa dapat rumah ya..hahaha..,6 tahun lalu
Ratih Izza,5,"Tempat belanja yg nyaman dg parkir luas, tempat belanja jg semakin luas, bersih, AC dingin, tertata rapi. Dr hari kehari selalu berbenah diri, barang2nya pun lengkap utk semua kebutuhan. Harga nya tdk kalah bersaing. Saya sgt merasa puas dg pelayanan dan suasana nyaman saat berbelanja disana, pegawainya gak ada yg judes jutek sgt profesional, selalu senyum ramah & selalu mengutamakan kenyamanan pelanggan. Saya berharap hrga2 yg terjangkau selalu ttp bs dipertahankan oleh Mirota Kampus Godean. Sukses trs ya bwt Mirota Kampus Godean ",6 tahun lalu
Fahmi Istanto,5,Rame dan lengkap belanja disini..,6 tahun lalu
Guna Wardani,4,Sangat lengkap,6 tahun lalu
Suripto Widodo,4,Tempatnya bersih..luas..belanja nyaman..,6 tahun lalu
Soto Jayadi,4,lengkap,6 tahun lalu
Rifa'atul Istifaiyyah,4,"Lengkap si, cuma bingung nyabrangnya kalo dari arah timur.. terlalu rameeee banget jalannya heu",6 tahun lalu
Annisa,5,"Segala kebutuhan sudah tersedia lengkap, dan murahh",6 tahun lalu
Aulia FC,5,One stop shopping dengan harga mahasiswa,6 tahun lalu
Deya Leony Putri,5,"Murah,  tapi ramai sekali.",6 tahun lalu
DcAudeani,5,"Always bring my guest here. No need to bargain as like at malioboro.air conditioned room with nice javanese scented area. You can try to make traditional batik with wax and canting (javanese pen / tools for drawing).
We can Try to drink jamu (herbal drink) from batok kelapa (coconut shell) with a very cheap price and free picture taking with the seller dressed up as mbok jamu as the bonus.",6 tahun lalu
Meizhi Galan,4,belanja keperluan rumah tangga di sini hampir semua ada..,6 tahun lalu
Sri Rahmawati,5,"Murmer, komplit,luas. Pukisnya enak ",6 tahun lalu
M Safriyansyah A,3,Baik nyaman,6 tahun lalu
Noe bedjoe,5,Salah satu legend toserba di jogya karena lebih murah harganya,6 tahun lalu
Nathan Nathan,5,"tempat nya nyaman, lengkap dan murah",6 tahun lalu
Betty Kencanawati,5,"Lengkap, murah, luarbiasaaaaa ",6 tahun lalu
Faisal AP,4,"Lokasi parkir aja yang berubah dari sebelah Utara, lebih luas dibelakang.",6 tahun lalu
Agnes Wulandari,1,antri kasirnyaaaa masyaa allah ,6 tahun lalu
Raymond Richie,4,Ramai. Lengkap. Murah,6 tahun lalu
Bee Grace,5,"Pusat perbelanjaan yang cukup lengkap,berada di Jl.Godean. Memiliki parkiran mobil dan motor yg luas.",6 tahun lalu
Brama Ramadhan,4,Swalayan dengan menjual berbagai perlengkapan rumah tangga,6 tahun lalu
Yeri Krisdiyanto,5,Cukup lengkap dn murah.hanya saja parkiran depan agak kacau.,6 tahun lalu
Lenovoo A,5,Sangat puas,6 tahun lalu
Fahmi Saktiandaru,5,Surganya mahasiswa kalo belanja bulanan  tapi kasirnya ngantri bgt,6 tahun lalu
ardhi wicaksono santoso,5,Toko pilihan keluarga. Lengkap dan murah.,6 tahun lalu
Miss BP,4,Senang belanja disini kalau banyak promo...dan biasanya banyak banget promo tiap tanggal 1-10..gas polll pokoknya kalau pas promo wkwk,6 tahun lalu
Bobs Breaferick,5,Komplitttt,6 tahun lalu
Emirs Pap Vlog,4,"Rame banget, barang Murah, seandainya ada scaner untuk konsumen lebih memudahkan saat belanja,",6 tahun lalu
Dina Fadiah,5,"I mean, gak lengkap rasanya kalo kalian tinggal di Yogya tapi gak pernah ke Mirota. Affordable price, clean aisles, and friendly staffs. Thank you for simply existing, Mirota!",6 tahun lalu
evan nathaniel,4,Antrian lama walopun barang lengkap,6 tahun lalu
EllaVe Chen Fei Mei,4,"Harga ok,parkir nyaman, barang lengkap , ruang belanja aja  kurang lebar ^.^ mudah tabrakan dg pembeli lain",6 tahun lalu
Nisa F.,5,"Supermarket lengkap. Makanan, kebutuhan sehari-hari, tool kit untuk perawatan tubuh, skin care, pakaian, alat masak dan makan semuanya ada. Bahkan botol bpa free kekinian juga dijual. Pelayanannya memuaskan dan petugas di setiap rak juga sangat membantu jika saya tidak bisa menemukan apa yang saya cari. Harganya barang yang dijual juga murah bahkan lebih murah dari yang biasa dijual di mini market. Banyak promo di beberapa produk sehingga pembeli bisa berhemat. Parkir mobil dan motor yang cukup luas, dan ada juga tempat penitipan tas atau jaket.",6 tahun lalu
suratmin smpnguru,5,"Mirota Kampus Jl Godean tempat nyaman pelayanan bagus ramah, Kwalitas bagus untuk barang yang tersedia dan banyak pilihan",6 tahun lalu
Eleazar Agung,4,salah satu vav tempat belanja,6 tahun lalu
al azam,5,Barangnya lengkap banget dan harganya lebih murah murah dari yang lain.,6 tahun lalu
putri puspadewi,5,Mumer favorit the best,6 tahun lalu
Sasa Kristiya,5,Good respon,6 tahun lalu
Irfan Pratama,5,Mirota termasuk favorit saya jika belanja keperluan di jogja,6 tahun lalu
Alex Gunawan,1,"..
....",6 tahun lalu
Very Bedjo,5,Sip,6 tahun lalu
hudzae,5,Toko yang lengkap sekali,6 tahun lalu
pas jogjakarta,5,MURAH.. TERPERCAYA.. KOOOMPLIT!!!,6 tahun lalu
Brian Bergedel,5,"Jgn kemari pas hr sabtu, minggu n tgl2 gajian, ruame buanget! emang sih hrgnya klo belanja dsini lbh ngirit sampai 30% dr pd belanja di supermarket lain. Tapi antri kasirnya puanjang, pdhal kasirnya jg dah banyak n kerjanya cpt. Mang dasar yg beli jg buanyak.",6 tahun lalu
Ari Astutiningsih,5,"walau tempat nya kecil tapi lengkap barang-barang nya, dan harga juga murah",Diedit 6 tahun lalu
M H R,5,Belanja pas nyaman harga aman ,Diedit 6 tahun lalu
Juntrung Puji Ananto,5,Banyak promo murah setiap hari. Dan sekarang dibuka hanya 1lt,6 tahun lalu
Asti Bernadeta,5,disini lebih lega untuk belanja pa lg brg anak,6 tahun lalu
Nurul Khasanah,5,Harga skincare disini bisa diskon ampe 50% gaes,6 tahun lalu
Doddy King,5,"Harga nya murah sayang ngantri bayarnya lama
Kurang kasirya",6 tahun lalu
Pri Yanta,4,"bersih lengkapp...  palagi hari jumat banyak barang yang peromo

makin irit belanjanyaaa",6 tahun lalu
dhita pramesty,3,Antri panjang bangettttttt,6 tahun lalu
Winda Hapsari,4,Kalau lagi rame antri nya ga nguatin ,6 tahun lalu
Dima,4,Tempat parkirnya luas. Pekerjanya ramah lumayan lengkap,6 tahun lalu
Novia,5,"Suka banget belanja di sini, lengkap dan murah. Sering dpt diskon pula",6 tahun lalu
Yogawati,5,Lokasi strategis,6 tahun lalu
Maria Adelheid Lelyana,5,"I Love this place, kasirnya banyak, tempat luas, segala kebutuhan ada dan menyenangkan sekali. belanja murah serasa beli dengan harga grosie dan barang berkualitas",6 tahun lalu
Wanabie (WanabiDigiprint),5,"Belanja hemat untuk  kebutuhan rumah tangga, apalagi pas Hari jumat, biasanya banyak diskon.",6 tahun lalu
Andi Nur Fitriani,5,Tempat belanja favorit,Diedit 6 tahun lalu
Windi yuli utami feronika ana fitrotunnisa,4,Good servic,Diedit 6 tahun lalu
Amarillis Crostarosa,5,"Lengkap barang barangnya, tempatnya nyaman bersih, pegawainya ramah, parkirannya luas,",6 tahun lalu
Timotius Sumarauw,2,Hanya mau saran saja kalau dikasir antrian sedang panjang apa tidak dibantu packingnya ? Jelas lama dan panjang karena kasir harus merapikan belanjaan dan mengepak ke kardus. Moga2 bisa didengar management.,6 tahun lalu
Endang Erawati,4,Too long to line up at the cashier. Fruit quality is not very good and the price is more expensive than that of the better quality at another Supermarket. It looks packed not enjoyable to shop. It used to be convenient and money valued.,Diedit 6 tahun lalu
Kirana Candra,5,Harganya murah.,6 tahun lalu
A.S.A Daily,5,"Antri panjang dikasir sudah biasa, kalau utk fasilitas lainnya spt parkiran it's oke lah.",Diedit 6 tahun lalu
Refika Ayuningtyas,5,Lngkap tempat luas,6 tahun lalu
Ratna Aprillia,5,Lengkap,6 tahun lalu
audito cb,4,Tempat nya rapi parkir mudah,6 tahun lalu
G. K. Hidayat,5,"Bangunan besar, menjual macam-macam barang keperluan yg lumayan lengkap, harga murah meriah dan banyak Promo.",6 tahun lalu
Risa,4,Tempat belanja murah ,6 tahun lalu
nuria zakiya,5,Sedang mengembangkan tatanan yang ideal.  Siip,6 tahun lalu
angel angelk,5,Hampir setiap Minggu belanja di Mirota...harganya lebih murah,6 tahun lalu
Nurul Aini,5,"Supermarket lengkap ditengah kota, cocok untuk mencari segala kebutuhan sekolah, Kantor maupun Rumah tangga",6 tahun lalu
Angga Saputra,5,"Semakin luas sekarang lahan parkirnya, ada peningkatan.
Harga barang yg dijual jg lebih murah dibandingkan tempat lain, terutama hari Jumat pasti ada diskon.",6 tahun lalu
Astika Pradibta Official,5,Kalo mau beli kado lgsg minta tolong dibungkusin aja gratiss tp kertasnya bayar ya,Diedit 6 tahun lalu
Suryadi Suryadi,5,Tempat belanja yang padat,6 tahun lalu
Fera Amelia,4,good place to belanja bulanan!,6 tahun lalu
Ishak,5,Beli ini itu di Mirota ...,6 tahun lalu
Arief Hermyanto,4,"Harga cukup terjangkau dan diskon banyak, tapi antrian pembayaran cukup panjang, semoga kassa pembayaran banyak yang diaktifkan untuk mengimbangi banyaknya antrian.",6 tahun lalu
Tuan Suwandi,4,"Lengkap, murah, dekat dgn rumah ",6 tahun lalu
Sri Panuti,5,Pelayanannya sangat baik,6 tahun lalu
imajinasi Kere,5,Sangat lengkap,6 tahun lalu
Niranandya Ajeng,4,Lengkap dari buah sayur dll ada,6 tahun lalu
budi8 yuwono,5,Murah...komplit u sembako,6 tahun lalu
Rivianto Dwi Isnawan,5,Belanja kebutuhan rumah tangga yg komplit dan murah,6 tahun lalu
Rohmad Subekti,4,Good place,6 tahun lalu
Rizki Aditya,5,parkiran luas di belakang,6 tahun lalu
kimm susi,1,Gak puas sama parkirnya.. Saya dateng helm utuh.. Selesai blanja mau pulang kok kaca helm udah patah.. Tukang parkirnya kurang hati2 tledor.. Saya jd rugi.. Dimintain tanggung jwb malah blang bkan saya.. Td ada yg jatuhin.. Lha knp kalau bapak liat gak ditegor gak dicek juga? .. Kalau kyak gini dmintain tanggung jwb gak mau.. Aku beli pake uang pak bukan pakai daun.. Bapak cari uang buat kebutuhan shari2.. Saya pun juga pak.. Kalau kyak gini uang yg seharusnya bisa buat yg lain jd kepakai buat ganti kaca helm kan.. Saya rugi pak saya marah.. Lain kali harus lebih hati2 kalau jaga barang orang.. Kalau yg namanya tukang parkir.. Semua yg diparkiran itu tanggung jwb anda.. Entah itu kehilangan atau kerusakan.. Tolong ditingkatkan.. Jgn tledor jaga barang orang.. Trimakasih..,6 tahun lalu
Jason Edward Setiawan,5,"Murah,tempatnya dan toiletnya bersih dan banyak sample :)",6 tahun lalu
Eddy Arianto,5,"tempat belanja yang cukup lengkap dan luas, sayang tempat parkir mobil sering penuh dan tidak bisa parkir",6 tahun lalu
Pratiwi Ratna,4,Lengkap banget belanja disini.. luas tempatnya.. cm kalo pas ramai harus sabar antri kasirnya ,6 tahun lalu
Tri Saptana Wahyudi,4,"Supermarket cabang Mirota Kampus yang berlokasi di bener, jalan godean. Sayangnya memang di lokasi yang strategis tapi area parkir yang terbatas membuat ribet pengunjungnya...terutama saat ramai. Tapi setidakny ini menjadi pilihan belanja bagi warga jogja dan sleman bagian barat yang tidak ingin jauh2 belanja kebutuhan sehari-hari.",6 tahun lalu
Mey Wondermey,5,Lengkap dan murah,Diedit 6 tahun lalu
SenggOL tm,4,agustus 2019 semakin besar dan semakin lengkap,Diedit 6 tahun lalu
demetria triadri,4,T4 blanja murah.. sayang depan toko sring macet,6 tahun lalu
Miady Apita,5,Keren abissssss,6 tahun lalu
Ananda Erysia,5,Pelayanannya bagus. Di mirota kampus banyak bgt deh diskon2. Murah2 lagi harganya. Mantap mantap,6 tahun lalu
Ning Ayu,5,Lengkap n murah,6 tahun lalu
Sadirah S,3,"Belanja dimirota mantuuulll,, apa yg aku mau semua ada",6 tahun lalu
Roosy Daryono,5,"Tempat belanja yg semakin hari semakin bikin nyaman, karena apa yg kita butuhkan smua ada....sampai makanan untuk kucing kesayangan jg tersedia. Semoga tmbh hari bertambah sukses",6 tahun lalu
Divandhaa V,5,Harga lebih murah walaupun antre nya puaaaanjaaaangg sekali. Apa aja ada di sana. Cocok untuk pelajar/mahasiswa/menengah kebawah,6 tahun lalu
Mulyadi Maichel,4,Harga murah,6 tahun lalu
Naufal Hanif,5,Nyaman,6 tahun lalu
Retna Wahyu W,5,Langganan tiap bulan,6 tahun lalu
idnnsky,5,Karena banyakbyang mengunjungi,6 tahun lalu
diky irawan,5,Murah lengkap,6 tahun lalu
Ary Janoe,4,Luas,6 tahun lalu
Adi Bowo,5,"Tempat cocok untuk belanja terutama kebutuhan sehari hari,harga murah,lengkap,nyaman",6 tahun lalu
Selvia D.A,5,Tempat belanja yang sangat nyaman dan pelayanan yang ramah,6 tahun lalu
Abang Zein (Abangjen),4,"Antrian di kasirnya gan, yg sabar ya ",6 tahun lalu
san petroleum,3,Cukup komplit dan murah,6 tahun lalu
Pay Pranaya,5,Terlalu lama ngantri di kasir  dan tolong sabun dan makanan jangan dicampur lagi ya!!  GBU mirota!!,6 tahun lalu
Sally Miranda,5,"Lengkap,murah tapi untuk kasir mohon diperbanyak",6 tahun lalu
Bayu Mukti,5,Murah parkir luas,Diedit 6 tahun lalu
Dyah Lestari Pangestuti,5,tambah lengkap dan luas ,Diedit 6 tahun lalu
Ellya Firzatullah,5,"Tempatnya nyaman parkiran luas ,tempat belanja yang murahh sekali",6 tahun lalu
Said Romadhon,5,Jos,6 tahun lalu
Diah Wahyu,5,"Kalo pulang kuliah mau cari kebutuhan yg mendesak pasti selalu mampir kesini,  kalo mau yg ke babarsari agak ngalang dikit hehe",6 tahun lalu
Anita Sari,5,"Tempat belanja yang komplit
Semua ada di sini
",6 tahun lalu
Hari Anto,5,Terlengkap,6 tahun lalu
Tri Handoko,3,Nyaman sih tpi ngantrinya luamaa,6 tahun lalu
Bang Bing,5,Tiap tgl muda huuu antrian di kasir panjang dan penuh,6 tahun lalu
Risqy Raditya Arumsari,5,lebih ramah lagi,6 tahun lalu
Cat,5,T4 belanja. Banyakin potongan harga dong.. ,6 tahun lalu
Ayu Adita,5,Makin luaaasss,6 tahun lalu
Brasco Wolf,4,Toko swalayan yang lengkap,6 tahun lalu
Fajar Tri Andriyanto,5,Murah,6 tahun lalu
Ida Prihdiastuti,5,Lengkap murah dan nyaman,6 tahun lalu
agustin titin,5,tempat belanja ternyaman,6 tahun lalu
Nathanael Priyatno,5,"Priceless, good  service",6 tahun lalu
franc hariadi,5,Tempat belanja murah dan terpercaya,6 tahun lalu
Michael Mrp,5,Surga anak kost ,6 tahun lalu
Dwi Wahyu,4,"harga bersahabat,,  siap""",6 tahun lalu
Tirto Nugroho,4,Aku kasih bintang 5 kalau ada perubahan signifikan di kassa yg selalu mengantri panjang dan lama. Tapi untuk ketersediaan barang sudah cukup lengkap dan harga nya selisih bila dibandingkan dengan supermarket lain,6 tahun lalu
The Prayitno Family,5,"Tempatnya luas, nyaman, harga murah, produknya jg lengkap",6 tahun lalu
J Left,5,Bagus,6 tahun lalu
Atika Zulfa,5,Lengkap dan luasss,6 tahun lalu
arum fitriandari,5,Sekarang tambah luassssss bgtssss.. jadi bingung nyari barangnya dimana dimana nya.. ,6 tahun lalu
Dea ryani,5,Nyaman luas... Pass banget.,6 tahun lalu
Arif Nur,5,Swalayan yg Coisy,6 tahun lalu
fadhilatu Rosida,5,Ramee,6 tahun lalu
Guntur Piaga,5,Lengkap,6 tahun lalu
Iwan Hadiwijaya,5,Ok,6 tahun lalu
Widadi Yanto,5,Tempat belanja anak kampus jogja,6 tahun lalu
Wahyudi Riyanto,5,Top,6 tahun lalu
Twins Corner,5,Tempat terlengkap belanja bulanan..  Cukup terjangkau buat anak kos,6 tahun lalu
David D,5,"nyaman, kadang antrian panjang kalo malem,",6 tahun lalu
Octha Edoz,5,Bersih rapi lengkap cari apa aja ada. Harga murah. cuma ya itu Antrinya lamaaaa,6 tahun lalu
Ika indah Pertiwi,5,Supermarket mantap di jogja,6 tahun lalu
ophie hanifah,5,Suka banget belanja disitu,6 tahun lalu
athan chriestyanto,5,Strategis tempatnya dan bagus pelayanannya,6 tahun lalu
syf,4,Terlalu sempit kalo pake troli,6 tahun lalu
dwi hachi,5,belanja kebutuhan rumah,6 tahun lalu
listiarhm,5,"Harga terjangkau, pelayanannya ramah, banyak diskon",6 tahun lalu
Mohammad Aqosy,4,"Tempatnya nyaman, parkir rapi, cuma untuk mainan kurang lengkap.",6 tahun lalu
Andi L Hakim_abdillah1430,5,Mantap Murah sangat membantu,6 tahun lalu
Pretty Sheikina,5,Tokonya gedeee dan lengkap. Parkir luas dan nyaman. Harga rata2 murah yah. Pembayaran mudah baik cash atau non cash. Disediakan tali untuk ikat bukan rafia (mengurangi plastik).,6 tahun lalu
Nico Santoso,5,"cukup luas, nyaman",6 tahun lalu
Afifahfadhilar03,5,Lengkap sekali tempatnya,6 tahun lalu
theo dore,5,Good,Diedit 6 tahun lalu
Satriyo Wi,4,sekarang jadi luas..dengan area parkir.sebelah utara,6 tahun lalu
Princess Hours,3,Lengkap,6 tahun lalu
Zorro,5,Murah cuy serba murah.. tp ya kdg klo rme bgt mls ngantri dikasir ny doang. Tp klo lg selo y enk aj si,6 tahun lalu
Pkstn ID,5,Swalayan komplit,6 tahun lalu
ari shinta,4,"Tempatnya luas,  bersih,  parkir luas,",6 tahun lalu
amanah suci,4,"Lebih lengkap Mirota Kampus UGM, tapi ngga serame disana belanja disini hehe",6 tahun lalu
Ratna Damayanti,5,Semua ada apa aja buat anak kosan ,6 tahun lalu
Ayu Tatha,5,"komplitt
parkir luas",6 tahun lalu
eva erviana,5,Tempat beli perlengkapan dan kebutuhan. Deket kos,Diedit 6 tahun lalu
yeni lolita,4,"Murah dan mendekati lengkap. Gak kalah sama supermarket"" lain hehe :)",6 tahun lalu
Jeloveus Elsa Sara,5,"Tempat belanja komplit, terjangkau dan menyenangkan",6 tahun lalu
Arief Hidayat,4,Good price but bit mess,6 tahun lalu
Randy Andhy,4,Antri kasirnya lama buang waktu gak gesit...,6 tahun lalu
Neva Rebecca,5,"Lengkap, murah",6 tahun lalu
Kenzho Anandiya,4,Oke,6 tahun lalu
Giant Jr.,4,"Semakin keren pembangunannya, lebih tertata, rapi, bersih, nyaman buat blanja krn sudh ber ac juga. Mantap..",6 tahun lalu
Fadiyah Mifta Nurjanah,3,Mahall,6 tahun lalu
Maretha Putri,5,"T4 luas, nyaman u belanja :)",Diedit 6 tahun lalu
Salma Ummikhasa,5,Murah,6 tahun lalu
Yuli Nur Choirudin,4,"Tempat belanja kebutuhan pokok sehari hari, lengkap murah dan kualitas bagus, banyak promo diskon setiap hari jumat. Toko buka dr pagi jam 8 sampai jam 9.30 malam, tmpt parkir motor dan mobil juga luas",6 tahun lalu
Tari Lielyput,5,"Komplit harga LBH murah dibanding toko sebelah,,,,",6 tahun lalu
Ardian Leovander,5,Pas untuk belanja bulanan,6 tahun lalu
dr Muhammad Ramadhan Al Reno,5,"Harga murah, hemat, dekat rumah, banyak promo dan diskon, serta setiap tahun selalu ada undian berhadiah",6 tahun lalu
black angel,5,harga yg Lumayan miring untuk kalangan pegawai,6 tahun lalu
ndoro putri,5,Parkir luas. Isinya komplit. Kasirnya banyak.,6 tahun lalu
Restu,4,"Tempat luas dan lega, nyaman untuk berbelanja. Segala kebutuhan rumah tangga tersedia disini. Sayuran segar, dan perlengkapan rumah tangga dengan harga terjangkau.",6 tahun lalu
Utami 447,5,Sipp,6 tahun lalu
ayux pariyem ayux,5,Mirota kampus ....nyaman ...belanja murah sukses slalu,6 tahun lalu
Prima Alam Sejahtera,5,Supermarketnya lumayan lengkap dan nyamam .,6 tahun lalu
Heskia Agustina,5,"Tempatnya luas. Tip bulan belanja bulanan disini , banyak diskon tiap hari Jumat.",6 tahun lalu
Rusdy ORDERO,5,Parkir luas nyaman,6 tahun lalu
Muhamad Irsyad,5,Lengkap murah berdiskon,6 tahun lalu
puji prio utomo,4,"Ya bagus, untuk keperluan atk disini lengkap. Nda susah nyarinya",6 tahun lalu
